label,data_cpu_usage,ml_cpu_usage
containerized-2024-08-11 14:55:24.039214-boost,85.02857142857141,81.07061855670102
containerized-2024-08-11 15:00:29.216246-boost,83.09583333333335,74.17743190661479
containerized-2024-08-11 15:32:49.638125-boost,85.60833333333333,74.71498127340824
containerized-2024-08-11 15:36:52.182434-boost,81.7,79.82713567839194
containerized-2024-08-11 15:41:25.552068-boost,84.50869565217391,76.554296875
containerized-2024-08-11 15:45:48.938901-boost,85.48076923076925,77.54077669902914
containerized-2024-08-11 15:50:04.261209-boost,82.82,73.91727272727272
containerized-2024-08-11 15:54:40.575444-boost,84.91304347826089,75.63103448275862
containerized-2024-08-11 16:16:38.544156-boost,79.7608695652174,77.50234741784037
containerized-2024-08-11 16:20:09.013607-boost,77.61111111111111,87.27309941520465
containerized-2024-08-11 16:24:55.023582-boost,87.00454545454546,74.29772727272729
containerized-2024-08-11 18:13:45.460552-boost,81.88260869565217,83.7378238341969
containerized-2024-08-11 18:17:41.721258-boost,74.5578947368421,79.56464646464647
containerized-2024-08-11 18:18:33.241586-boost,81.352,74.85613382899629
containerized-2024-08-12 18:32:16.764603-boost,77.01666666666668,82.7382978723404
containerized-2024-08-12 18:36:58.185985-boost,61.94848484848485,79.1765690376569
containerized-2024-08-12 18:37:17.219456-boost,89.32142857142857,73.40833333333335
containerized-2024-08-12 18:42:08.775149-boost,77.77600000000001,74.48327137546468
containerized-2024-08-12 18:47:45.881599-boost,85.34782608695653,74.078021978022
containerized-2024-08-12 18:51:45.586823-boost,80.16,79.11542288557213
containerized-2024-08-12 18:55:25.819994-boost,78.07058823529412,82.92513661202183
containerized-2024-08-12 19:02:32.983648-boost,84.01304347826088,78.3952
containerized-2024-08-12 19:07:11.992816-boost,80.15833333333332,76.00754716981132
containerized-2024-08-12 19:14:02.151740-boost,73.72173913043478,79.19850746268656
containerized-2024-08-12 19:18:02.508546-boost,79.81739130434782,77.10533980582522
containerized-2024-08-12 19:22:49.490539-boost,79.77916666666667,74.30526315789476
containerized-2024-08-12 19:31:23.803970-boost,85.67272727272727,76.03615384615385
containerized-2024-08-12 19:35:15.917335-boost,79.2578947368421,75.78186046511627
containerized-2024-08-12 19:39:51.971834-boost,78.2904761904762,74.451376146789
containerized-2024-08-12 20:15:10.269434-boost,86.58181818181818,74.43369565217392
containerized-2024-08-12 20:19:40.719709-boost,84.56956521739131,76.80787401574804
containerized-2024-08-12 20:24:30.201196-boost,79.052,76.22889733840306
containerized-2024-08-12 21:06:06.252373-boost,82.35652173913044,76.6409420289855
containerized-2024-08-12 21:10:38.425144-boost,86.12727272727273,78.59203187250995
containerized-2024-08-12 21:15:29.982976-boost,86.825,74.94511278195489
containerized-2024-08-12 23:16:01.100455-boost,80.60833333333333,77.06309523809524
containerized-2024-08-12 23:20:03.651035-boost,84.25,81.86345177664974
containerized-2024-08-12 23:24:36.263929-boost,84.33181818181816,77.56827309236948
containerized-2024-08-13 07:58:06.564035-boost,79.7923076923077,77.03270142180095
containerized-2024-08-13 08:01:59.176421-boost,78.15555555555555,80.46562499999997
containerized-2024-08-13 08:05:38.957699-boost,74.26666666666667,85.13333333333333
containerized-2024-08-13 17:09:10.662667-boost,77.37142857142857,84.1296296296296
containerized-2024-08-13 17:14:18.268634-boost,81.8375,73.58021978021979
containerized-2024-08-13 17:19:02.892031-boost,82.36521739130434,75.37931034482759
containerized-2024-08-13 19:19:51.634665-boost,84.41666666666667,78.5862068965517
containerized-2024-08-13 19:24:40.418889-boost,75.34444444444443,77.402427184466
containerized-2024-08-13 19:29:01.903637-boost,86.03636363636362,78.67038626609441
containerized-2024-08-13 20:01:39.324785-boost,87.46818181818182,75.7171755725191
containerized-2024-08-13 20:06:12.598176-boost,83.21739130434784,79.01185770750988
containerized-2024-08-13 20:10:24.339485-boost,78.944,84.50051020408162
containerized-2024-08-13 21:21:32.136203-boost,78.46363636363634,81.38556701030927
containerized-2024-08-13 21:26:03.950902-boost,82.72608695652175,77.15764705882353
containerized-2024-08-13 21:30:38.723499-boost,80.9875,77.461797752809
containerized-2024-08-13 21:36:17.874411-boost,84.0391304347826,84.3695652173913
containerized-2024-08-13 21:41:07.689348-boost,78.77307692307694,75.58122605363985
containerized-2024-08-13 21:45:37.668753-boost,87.04545454545455,77.46601562500001
containerized-2024-08-13 22:09:17.385990-boost,85.83478260869565,76.32384615384618
containerized-2024-08-13 22:12:54.135021-boost,76.28235294117647,83.83480662983422
containerized-2024-08-13 22:16:34.422295-boost,75.93333333333334,83.76216216216216
containerized-2024-08-13 22:32:29.367355-boost,83.5,76.43899613899615
containerized-2024-08-13 22:37:02.496687-boost,84.93478260869566,77.68379446640316
containerized-2024-08-13 22:40:59.880831-boost,85.98095238095237,80.55482233502538
containerized-2024-08-15 17:06:46.926732-boost,82.77826086956522,76.53921568627452
containerized-2024-08-15 17:10:50.712337-boost,75.652,82.12268041237112
containerized-2024-08-15 17:11:51.533508-boost,85.02499999999999,75.17056603773587
containerized-2024-08-15 17:31:25.083641-boost,79.24117647058823,85.50738636363634
containerized-2024-08-15 17:35:54.306650-boost,80.99583333333334,80.377868852459
containerized-2024-08-15 17:40:02.936601-boost,80.925,80.49899497487436
containerized-2024-08-15 17:53:55.084968-boost,85.20833333333333,77.73204633204635
containerized-2024-08-15 17:59:04.027024-boost,85.18333333333334,75.07326007326007
containerized-2024-08-15 18:02:47.716423-boost,78.99999999999999,84.25597826086957
containerized-2024-08-15 18:40:40.012782-boost,80.9857142857143,79.34599999999999
containerized-2024-08-15 18:45:12.148480-boost,83.23913043478262,77.90753968253969
containerized-2024-08-15 18:49:25.599663-boost,86.26521739130435,80.18088235294117
containerized-2024-08-15 19:55:04.281747-boost,74.77222222222221,82.67765957446805
containerized-2024-08-15 19:59:09.339480-boost,83.5923076923077,75.84859813084111
containerized-2024-08-15 20:03:49.888696-boost,81.47391304347826,77.80163265306123
containerized-2024-08-15 20:13:49.600878-boost,82.66666666666667,77.43385826771654
containerized-2024-08-15 20:18:34.045893-boost,83.23478260869567,77.47937743190663
containerized-2024-08-15 20:23:20.802080-boost,83.89166666666667,76.10719696969699
containerized-2024-08-15 20:30:34.494594-boost,86.25384615384615,69.47466216216218
containerized-2024-08-16 23:51:35.525574-boost,73.16666666666667,82.40104712041882
