label,data_cpu_usage,ml_cpu_usage
cloud-2024-08-12 19:23:43.522333,43.8,58.10702702702703
cloud-2024-08-12 19:33:27.997280,44.95686274509804,59.22845303867405
cloud-2024-08-12 19:43:12.837972,44.18039215686274,59.50386740331492
cloud-2024-08-12 19:52:56.379223,44.95882352941176,58.189159891598926
cloud-2024-08-12 20:02:40.654160,44.56666666666666,58.78288043478263
cloud-2024-08-12 20:20:48.099798,42.68,62.620621468926565
cloud-2024-08-12 20:30:28.343606,43.34081632653061,60.56619318181819
cloud-2024-08-12 20:40:11.205115,44.258,60.25069252077562
cloud-2024-08-12 20:49:50.339949,45.17551020408163,59.68904494382024
cloud-2024-08-12 21:11:03.139696,46.59183673469388,60.03033707865169
cloud-2024-08-12 21:20:44.825201,44.76862745098039,59.526388888888896
cloud-2024-08-12 21:30:27.908267,44.58235294117647,59.41994459833796
cloud-2024-08-12 21:40:11.485863,43.40784313725489,59.61250000000001
cloud-2024-08-12 23:13:25.029228,46.51764705882351,59.52668329177058
cloud-2024-08-12 23:23:15.441585,45.04807692307691,56.69948051948054
cloud-2024-08-12 23:33:05.966776,45.65,57.430952380952384
cloud-2024-08-12 23:42:53.059092,46.054,59.997304582210255
cloud-2024-08-12 23:52:38.508377,44.09423076923076,59.31625344352618
cloud-2024-08-13 08:04:20.798683,43.87115384615384,60.459375000000016
cloud-2024-08-13 08:14:03.887701,45.775510204081634,58.90547945205481
cloud-2024-08-13 08:23:47.053233,44.18235294117648,59.31000000000002
cloud-2024-08-13 08:33:32.765877,42.41454545454545,60.86784741144416
cloud-2024-08-13 17:14:25.688519,44.3530612244898,62.54733727810652
cloud-2024-08-13 17:24:02.351522,44.563265306122446,64.42654320987654
cloud-2024-08-13 17:33:42.724232,45.57959183673471,59.97718309859157
cloud-2024-08-13 17:43:23.996534,43.211764705882345,63.46217008797656
cloud-2024-08-13 18:52:12.065737,45.17551020408163,63.17349397590363
cloud-2024-08-13 19:04:32.154744,39.17857142857143,62.848441247002405
cloud-2024-08-13 21:06:59.570184,42.423529411764704,59.23085399449037
cloud-2024-08-13 21:16:42.866539,44.458,59.42089136490253
cloud-2024-08-13 21:26:27.051263,40.95,59.61578947368422
cloud-2024-08-13 21:36:11.183746,41.90925925925926,59.1482093663912
cloud-2024-08-13 22:15:57.441048,43.326923076923066,59.55972222222224
cloud-2024-08-13 22:25:40.593630,43.079245283018864,59.22762430939227
